and  I  knew 	0.0001
it  would  be  . 	0.125
And  I  am  a  devoted  Amazon  shopper  . 	0.125
My  concern  was  always  whether  Amazon  was  up  to  the  daunting  task  of  selling  cell  phones  and  service  plans  .  .  . 	0.125
a  concern 	0.0001
that  has  proved  well  founded  . 	0.0001
I  was  originally  concerned 	0.125
because  of  feedback 	0.0001
I  had  read  on  this  site 	0.0001
"indicating  the  Pearl  ""  shipped  hot  ,  ""  with  an  active  SIM  , "	0.5
which  meant  for  those 	0.0001
that  --  like  me  -  were  upgrading 	0.125
-LRB-  vs  .  new  service  -RRB-  , 	0.0001
their  existing  phone  would  stop  working 	0.0001
while  the  new  phone  was  en  route  . 	0.125
To  be  fair  , 	0.125
that  did  NOT  happen  ;  however  , 	0.5625
I  received  the  Pearl  with  a  SIM  card  that  the  phone  would  not  accept  . 	0.625
The  instructions 	0.0001
that  are  sent  with  the  phone  say 	0.125
that  all  you  have  to  do  is  insert  the  SIM  ,  turn  on  the  phone  , 	0.125
and  it  will  work  . 	0.0001
And  , 	0.0001
if  it  does  n't  work  , 	0.0001
it  says  , 	0.0001
do  n't  call  Cingular  ,  call  Amazon  . 	0.0001
I  followed  the  instructions 	0.0001
--  phone  did  n't  work  , 	0.0001
I  called  Amazon  , 	0.0001
at  which  point  the  CSR  told  me 	0.0001
that  he  had  all  my  information  and  someone  would  be  contacting  me  in  48  HOURS  !  !  ! 	0.125
Unfortunately  , 	0.875
I  let  the  poor  guy  have  it  .  .  . 	0.0001
I  told  him  what  I  truly  believe  , 	0.0001
which  is  that  it  is  COMPLETELY  unacceptable  to  tell  me 	0.20833333333333331
I  have  to  wait  2  days  just  to  talk  to  someone  about 	0.0001
why  my  phone  - 	0.0001
which  is  supposed  to  work  out  of  the  box  --  is  n't  working  . 	0.125
So  -  5  Stars  for  the  phone 	0.0001
itself  .  .  . 	0.0001
awesome  ! 	0.0001
2  stars  for  Amazon  .  .  . 	0.0001
they  do  NOT  have  the  kinks 	0.625
worked  out  yet  . 	0.0001
On  a  positive  note  -- 	0.0001
I  immediately  called  Cingular  , 	0.375
and  they  resolved  the  problem  for  me  on  the  spot 	0.625
-LRB-  SIM  was  not  activated  \/  in  the  system  -RRB- 	0.375
I  bought  this  phone  as  part  of  the  Sprint\/Nextel  SERO  plan  . 	0.0001
I  used  it  for  about  14  days  before  deciding 	0.0001
that  it  did  n't  fit  my  needs  for  several  reasons 	0.125
outlined  below  : 	0.0001
-  Battery  life  was  sporadic  -- 	0.375
I  got  maybe  a  day  worth  of  power  from  it  . 	0.0001
One  time  it  completely 	0.0001
discharged  overnight  . 	0.0001
For  the  price  of  the  phone 	0.0001
-LRB-  and  the  two  year  contract  it  carries  -RRB- 	0.0001
this  is  a  dealbreaker  . 	0.125
-  The  Nextel  network  coverage  has  gone  downhill  in  my  area 	0.0001
-LRB-  I  was  a  former  Nextel  subscriber  for  3  years 	0.125
- 	0.0001
so  I  have  some  experience  with  coverage  around  town  -RRB-  . 	0.0001
I  was  getting  disconnects 	0.1875
and  sporadic  no  signals  . 	0.625
-  The  phone  would  sporadically  mute  the  ringer  . 	0.0001
An  incoming  call  would  light  up  the  display 	0.0001
but  there  would  be  no  ringing  . 	0.1875
This  seems 	0.0001
to  happen 	0.0001
after  I  had  put  the  phone  on  vibrate 	0.0001
and  then  turned  it  back 	0.0001
to  ring  . 	0.0001
-  For  the  same  monthly  service  fee  , 	0.0001
I  was  getting  less  access  to  web  services  and  no  high  speed  Internet  ability  . 	0.2916666666666667
Admittedly  the  high  speed  access  is  not  as  useful  on  a  tiny  screen  -- 	0.3333333333333333
but  if  I  'm  going  to  be  locked  into  a  2  year  contract 	0.125
I  would  like  to  have  some  fast  internet  access  on  the  phone  . 	0.0001
The  i880  still  uses  the  slow  Nextel  data  network  . 	0.125
I  was  not  a  Direct  Connect\/Walkie  Talkie  user  . 	0.3333333333333333
If  I  were  , 	0.125
then  my  opinion  of  this  phone  might  be  a  little  higher 	0.34375
-LRB-  since  Nextel  presently  has  arguably  the  best  fully  functioning  walkie  talkie  network  -RRB-  . 	0.125
I  could  not  justify  being  locked  into  a  2  year  contract  with  equipment 	0.375
that  seemed  sub-par  on  a  network 	0.0001
that  did  not 	0.625
-LRB-  and  likely  never  will  -RRB-  support  the  latest  high  speed  technologies  . 	0.3333333333333333
Below  were  my  initial  impressions  during  the  time  I  used  the  phone  : 	0.125
Thankfully  Motorola  designed  the  phone 	0.0001
so  the  micro-SD  card  is  accessible  from  the  outside  -- 	0.125
no  need  to  pull  the  battery 	0.125
to  update  the  card  . 	0.0001
Here  's  the  big  things 	0.125
I  do  n't  like  . 	0.0001
1  . 	0.0001
You  CAN  NOT  use  any  mp3  songs 	0.625
that  you  transfer  to  the  micro-sd  card  as  ringtones  . 	0.0001
2  .  You  also  can  not  readily  load  additional  wallpapers 	0.625
unless  it  is  a  picture 	0.125
you  took  with  the  phone  or  a  paid  download  . 	0.0001
Any  message 	0.0001
-LRB-  mms  -RRB- 	0.0001
that  you  send  to  yourself  can  only  be  set  as  a  caller  id  image  and  not  wallpaper  . 	0.375
3  .  Battery  life  on  my  phone  is  flaky  - 	0.125
I  'm  getting  maybe  a  day  and  one-half  with  usage 	0.0001
that  approximates  60  minutes  talk  time  and  perhaps  6  to  10  picture  messages  . 	0.0001
