10_cell_neg_1	1
10_cell_neg_10	1
10_cell_neg_11	1
10_cell_neg_12	1
10_cell_neg_13	1
10_cell_neg_14	1
10_cell_neg_15	1
10_cell_neg_16	1
10_cell_neg_17	1
10_cell_neg_18	1
10_cell_neg_19	1
10_cell_neg_2	1
10_cell_neg_20	1
10_cell_neg_21	1
10_cell_neg_22	1
10_cell_neg_23	1
10_cell_neg_24	1
10_cell_neg_25	1
10_cell_neg_26	1
10_cell_neg_27	2
10_cell_neg_28	1
10_cell_neg_29	1
10_cell_neg_3	2
10_cell_neg_30	2
10_cell_neg_31	2
10_cell_neg_32	2
10_cell_neg_33	2
10_cell_neg_34	2
10_cell_neg_35	1
10_cell_neg_36	1
10_cell_neg_37	1
10_cell_neg_38	1
10_cell_neg_39	1
10_cell_neg_4	2
10_cell_neg_40	1
10_cell_neg_41	1
10_cell_neg_42	1
10_cell_neg_5	2
10_cell_neg_6	2
10_cell_neg_7	2
10_cell_neg_8	1
10_cell_neg_9	2
10_kitchen_neg_1	1
10_kitchen_neg_10	3
10_kitchen_neg_11	3
10_kitchen_neg_12	1
10_kitchen_neg_13	1
10_kitchen_neg_14	3
10_kitchen_neg_15	3
10_kitchen_neg_16	1
10_kitchen_neg_17	1
10_kitchen_neg_18	3
10_kitchen_neg_19	3
10_kitchen_neg_2	3
10_kitchen_neg_20	3
10_kitchen_neg_21	3
10_kitchen_neg_22	1
10_kitchen_neg_23	1
10_kitchen_neg_24	1
10_kitchen_neg_25	1
10_kitchen_neg_26	1
10_kitchen_neg_27	1
10_kitchen_neg_28	1
10_kitchen_neg_29	1
10_kitchen_neg_3	2
10_kitchen_neg_30	3
10_kitchen_neg_31	1
10_kitchen_neg_32	1
10_kitchen_neg_33	1
10_kitchen_neg_34	3
10_kitchen_neg_35	3
10_kitchen_neg_36	1
10_kitchen_neg_37	1
10_kitchen_neg_38	1
10_kitchen_neg_39	3
10_kitchen_neg_4	2
10_kitchen_neg_5	3
10_kitchen_neg_6	3
10_kitchen_neg_7	3
10_kitchen_neg_8	1
10_kitchen_neg_9	3
13_gourmet_neg_1	1
13_gourmet_neg_10	1
13_gourmet_neg_11	1
13_gourmet_neg_12	1
13_gourmet_neg_13	1
13_gourmet_neg_14	1
13_gourmet_neg_15	3
13_gourmet_neg_16	3
13_gourmet_neg_17	3
13_gourmet_neg_18	3
13_gourmet_neg_19	3
13_gourmet_neg_2	1
13_gourmet_neg_20	3
13_gourmet_neg_21	3
13_gourmet_neg_22	1
13_gourmet_neg_3	3
13_gourmet_neg_4	1
13_gourmet_neg_5	1
13_gourmet_neg_6	1
13_gourmet_neg_7	1
13_gourmet_neg_8	3
13_gourmet_neg_9	1
13_gourmet_pos_1	2
13_gourmet_pos_10	2
13_gourmet_pos_11	2
13_gourmet_pos_12	2
13_gourmet_pos_13	2
13_gourmet_pos_14	2
13_gourmet_pos_15	2
13_gourmet_pos_16	2
13_gourmet_pos_17	2
13_gourmet_pos_18	2
13_gourmet_pos_19	2
13_gourmet_pos_2	3
13_gourmet_pos_20	3
13_gourmet_pos_21	3
13_gourmet_pos_22	3
13_gourmet_pos_23	3
13_gourmet_pos_24	3
13_gourmet_pos_25	2
13_gourmet_pos_26	2
13_gourmet_pos_27	2
13_gourmet_pos_28	1
13_gourmet_pos_29	1
13_gourmet_pos_3	2
13_gourmet_pos_30	2
13_gourmet_pos_31	2
13_gourmet_pos_32	2
13_gourmet_pos_33	2
13_gourmet_pos_34	3
13_gourmet_pos_35	3
13_gourmet_pos_36	3
13_gourmet_pos_37	2
13_gourmet_pos_38	2
13_gourmet_pos_39	2
13_gourmet_pos_4	2
13_gourmet_pos_40	2
13_gourmet_pos_41	2
13_gourmet_pos_42	2
13_gourmet_pos_43	2
13_gourmet_pos_44	2
13_gourmet_pos_45	2
13_gourmet_pos_46	2
13_gourmet_pos_47	2
13_gourmet_pos_5	2
