20_kitchen_neg_1	positive	False	20_kitchen_neg_0	I think this may be a great product ,
20_kitchen_neg_2	positive	False	20_kitchen_neg_1	and is why I bought it .
20_kitchen_neg_3	negative	False	20_kitchen_neg_2	However , mine NEVER worked
20_kitchen_neg_4	negative	False	20_kitchen_neg_3	-LRB- and hence was never actually used ,
20_kitchen_neg_5	negative	False	20_kitchen_neg_4	it was just taken out of the box ! -RRB-
20_kitchen_neg_6	negative	False	20_kitchen_neg_5	The remote would beep the collar
20_kitchen_neg_7	negative	False	20_kitchen_neg_6	but not spray .
20_kitchen_neg_8	negative	False	20_kitchen_neg_7	Seller did have manufacturer send new batteries
20_kitchen_neg_9	negative	False	20_kitchen_neg_8	-LRB-
20_kitchen_neg_10	negative	False	20_kitchen_neg_9	which further delayed my
20_kitchen_neg_11	negative	False	20_kitchen_neg_10	getting a good response to this situation -RRB- .
20_kitchen_neg_12	negative	True	20_kitchen_neg_11	New batteries arrived , item still did n't spray ,
20_kitchen_neg_13	negative	False	20_kitchen_neg_12	but seller would only refer me to dealing directly with the manufacturer ,
20_kitchen_neg_14	negative	False	20_kitchen_neg_13	to get a replacement ,
20_kitchen_neg_15	negative	False	20_kitchen_neg_14	even though I responded
20_kitchen_neg_16	negative	False	20_kitchen_neg_15	within their advertised 30 day return policy .
20_kitchen_neg_17	negative	False	20_kitchen_neg_16	Please read seller information and return policies CAREFULLY !
20_kitchen_neg_18	negative	False	20_kitchen_neg_17	Even if you get
20_kitchen_neg_19	negative	False	20_kitchen_neg_18	them to take something back
20_kitchen_neg_20	negative	False	20_kitchen_neg_19	-LRB-
20_kitchen_neg_21	negative	False	20_kitchen_neg_20	only if never opened . . .
20_kitchen_neg_22	negative	False	20_kitchen_neg_21	if opened and does n't work ,
20_kitchen_neg_23	negative	False	20_kitchen_neg_22	they toss
20_kitchen_neg_24	negative	False	20_kitchen_neg_23	you
20_kitchen_neg_25	negative	False	20_kitchen_neg_24	to the manufacturer -RRB- ,
20_kitchen_neg_26	negative	False	20_kitchen_neg_25	there is a 25 % RESTOCKING FEE ! ! ! ! ! ! ! ! ! ! ! ! ! !
20_kitchen_neg_27	negative	False	20_kitchen_neg_26	Pretty exorbitant and not Amazon type service I have come to expect over many years of buying from Amazon !
20_kitchen_neg_28	negative	False	20_kitchen_neg_27	Be very careful of sellers
20_kitchen_neg_29	negative	False	20_kitchen_neg_28	that are not Amazon . . . sometimes it is n't very clear it is not Amazon .
20_kitchen_neg_30	negative	True	20_kitchen_neg_29	My feedback on Seller is on feedback page and seller responded ,
20_kitchen_neg_31	negative	False	20_kitchen_neg_30	but I do n't get a chance
20_kitchen_neg_32	negative	False	20_kitchen_neg_31	to respond to their feedback ,
20_kitchen_neg_33	negative	False	20_kitchen_neg_32	which gives the misconception
20_kitchen_neg_34	negative	False	20_kitchen_neg_33	that I actually used this product !
20_kitchen_neg_35	negative	False	20_kitchen_neg_34	I could n't have used it
20_kitchen_neg_36	negative	False	20_kitchen_neg_35	as it did n't work !
20_kitchen_neg_37	negative	False	20_kitchen_neg_36	If you want to buy this ,
20_kitchen_neg_38	negative	False	20_kitchen_neg_37	I 'd recommend a reputable pet store such as Pet Smart
20_kitchen_neg_39	negative	False	20_kitchen_neg_38	where you can easily take an item back if it does n't work and get a refund .
20_kitchen_neg_40	negative	False	20_kitchen_neg_39	Even if they are willing to replace something ,
20_kitchen_neg_41	negative	False	20_kitchen_neg_40	you may not want to risk having future problems with it in a month or two
20_kitchen_neg_42	negative	False	20_kitchen_neg_41	and would want a refund ,
20_kitchen_neg_43	negative	False	20_kitchen_neg_42	which most stores have no problem with doing for you .
20_kitchen_neg_44	negative	False	20_kitchen_neg_43	Next time I go the established pet stores
