20_cell_neg_2	0.0001	0.0001
20_cell_neg_3	0.0001	0.0001
20_cell_neg_4	0.0001	0.0001
20_cell_neg_5	0.0001	0.0001
20_cell_neg_6	0.0001	0.0001
20_cell_neg_7	0.0001	0.5
20_cell_neg_8	0.0001	0.0001
20_cell_neg_9	0.0001	0.0001
20_cell_neg_10	0.0001	0.0001
20_cell_neg_11	0.0001	0.0001
20_cell_neg_12	0.0001	0.0001
20_cell_neg_13	0.0001	0.0001
20_cell_neg_14	0.0001	0.0001
20_cell_neg_15	0.0001	0.5
20_cell_neg_16	0.5	0.0001
20_cell_neg_17	0.0001	0.0001
20_cell_neg_18	0.0001	0.0001
20_cell_neg_19	0.0001	0.0001
20_cell_neg_20	0.0001	0.0001
20_cell_neg_21	0.0001	0.0001
20_cell_neg_22	0.0001	0.0001
20_cell_neg_23	0.0001	0.5
20_cell_neg_24	0.0001	0.0001
20_cell_neg_25	0.0001	0.0001
20_cell_neg_26	0.0001	0.0001
20_cell_neg_27	0.0001	0.5
20_cell_neg_28	0.0001	1.0
20_cell_neg_29	1.0	0.0001
20_cell_neg_30	0.0001	0.0001
20_cell_neg_31	1.0	0.0001
20_cell_neg_32	0.0001	0.0001
20_cell_neg_33	0.0001	0.0001
20_cell_neg_34	0.0001	0.0001
20_cell_neg_35	0.0001	0.0001
5_cell_pos_1	0.0001	0.0001
5_cell_pos_2	0.0001	0.0001
5_cell_pos_3	0.0001	0.0001
5_cell_pos_4	0.0001	0.0001
5_cell_pos_5	0.0001	0.0001
5_cell_pos_6	0.0001	1.0
5_cell_pos_7	0.0001	0.0001
5_cell_pos_8	0.0001	0.0001
5_cell_pos_9	0.0001	1.0
5_cell_pos_10	0.0001	0.0001
5_cell_pos_11	0.5	0.0001
5_cell_pos_12	0.0001	0.0001
5_cell_pos_13	1.0	0.0001
5_cell_pos_14	1.0	0.0001
5_cell_pos_15	0.0001	0.0001
5_cell_pos_16	0.0001	0.0001
5_cell_pos_17	0.0001	0.0001
5_cell_pos_18	0.5	0.0001
5_cell_pos_19	0.0001	0.0001
5_cell_pos_20	0.0001	0.0001
5_cell_pos_21	0.0001	0.0001
5_cell_pos_22	1.0	0.0001
5_cell_pos_23	0.0001	0.0001
5_cell_pos_24	0.0001	0.0001
5_cell_pos_25	0.0001	0.0001
5_cell_pos_26	0.0001	0.0001
5_cell_pos_27	0.0001	0.0001
5_cell_pos_28	0.0001	0.0001
5_cell_pos_29	0.0001	0.5
5_cell_pos_30	0.0001	0.0001
5_cell_pos_31	0.0001	1.0
5_cell_pos_32	0.0001	0.0001
5_cell_pos_33	0.0001	0.0001
5_cell_pos_34	0.0001	0.0001
5_cell_pos_35	0.0001	0.0001
5_cell_pos_36	0.0001	0.0001
5_cell_pos_37	0.0001	0.0001
5_cell_pos_38	0.0001	0.0001
5_cell_pos_39	0.0001	0.0001
5_cell_pos_40	0.0001	0.0001
5_cell_pos_41	0.0001	0.0001
5_cell_pos_42	0.0001	0.0001
5_cell_pos_43	0.0001	0.5
5_cell_pos_44	0.0001	1.0
5_cell_pos_45	0.0001	0.5
5_cell_pos_46	0.0001	0.0001
5_cell_pos_47	0.0001	1.0
5_cell_pos_48	0.0001	0.5
5_cell_pos_49	0.0001	0.5
5_cell_pos_50	0.0001	0.0001
5_cell_pos_51	0.0001	0.0001
5_cell_pos_52	0.0001	0.0001
5_cell_pos_53	0.0001	1.0
5_cell_pos_54	0.0001	0.0001
5_cell_pos_55	0.0001	0.0001
5_cell_pos_56	0.0001	0.0001
5_cell_pos_57	0.0001	0.0001
5_cell_pos_58	0.0001	0.0001
5_cell_pos_59	0.0001	1.0
5_cell_pos_60	0.0001	1.0
5_cell_pos_61	0.0001	0.0001
5_cell_pos_62	0.0001	0.5
5_cell_pos_63	0.0001	0.0001
5_cell_pos_64	0.0001	0.0001
5_cell_pos_65	0.0001	0.0001
5_cell_pos_66	0.0001	0.5
5_cell_pos_67	0.0001	0.0001
5_cell_pos_68	0.0001	0.0001
5_cell_pos_69	0.0001	0.0001
5_cell_pos_70	0.0001	0.0001
5_cell_pos_71	0.0001	0.0001
